GeneID	logFC	logCPM	PValue	FDR
ENSMUSG00000010609	-1.1216190541079332	8.112878820178098	6.158283523645886e-5	1.446908857798669e-4
ENSMUSG00000034212	-5.15315693145366	3.8176031382780224	6.729891615466758e-5	1.578260029970469e-4
ENSMUSG00000026311	-0.9146605300522129	8.962619003563043	7.0204315471961e-5	1.6433300660755114e-4
ENSMUSG00000026374	-0.7905609607040646	10.178531325448734	7.340661979917233e-5	1.7150951875011082e-4
ENSMUSG00000090031	-1.3727982520576043	6.706806337970373	7.738992373246594e-5	1.8048076833341315e-4
ENSMUSG00000026705	-0.9278561549482105	8.870809518266384	7.82959425472482e-5	1.8225555515164997e-4
ENSMUSG00000026354	-5.2494547252399	3.8657058423540005	8.304062860817549e-5	1.9281916696968872e-4
ENSMUSG00000078190	1.8859371061394814	5.282285126438647	8.31408023051482e-5	1.9281916696968872e-4
ENSMUSG00000098206	-3.2812691584401557	4.56599348107641	8.791337198955683e-5	2.035121705172614e-4
ENSMUSG00000039354	-0.8193655365585909	9.606061485348716	8.831190121461756e-5	2.0405893350509974e-4
ENSMUSG00000081984	-5.092321599649984	3.7824026357398024	9.246065905501635e-5	2.1325329987551477e-4
ENSMUSG00000026224	-5.515671362487562	4.017453162816886	9.946488285224413e-5	2.289878346982983e-4
ENSMUSG00000033124	0.7193467627904705	11.038080575791044	1.0047737453341776e-4	2.3070808313051998e-4
ENSMUSG00000073664	-0.8673744606649959	9.838640654140546	1.0057918023510337e-4	2.3070808313051998e-4
ENSMUSG00000025921	-1.2631543006506325	7.48961512966027	1.0180965133628009e-4	2.3310515797760306e-4
ENSMUSG00000026012	2.772858389209177	5.713144898927419	1.0261461925604703e-4	2.3424581609255557e-4
ENSMUSG00000033021	-0.967126881751111	9.756837440125626	1.0268054468337162e-4	2.3424581609255557e-4
ENSMUSG00000067851	0.7428014848641127	11.688106090806599	1.0518209190979259e-4	2.3951791581632113e-4
ENSMUSG00000046404	-1.013861715400039	8.521350493861522	1.104276478643159e-4	2.5100823393389704e-4
ENSMUSG00000050534	-6.753064855388898	4.840926817327403	1.1172144894087953e-4	2.534907244019595e-4
ENSMUSG00000026499	-0.8434469062995262	9.278652825859256	1.1212230573067409e-4	2.539418708170402e-4
ENSMUSG00000026418	6.731965735651236	9.36897252756611	1.1473546026270647e-4	2.5939293803996764e-4
ENSMUSG00000049690	-2.2844135993129573	4.872265404225425	1.1994509610377672e-4	2.706839960546631e-4
ENSMUSG00000104416	-4.924802913084628	3.6967394233050848	1.2086384609753601e-4	2.7225281669084625e-4
ENSMUSG00000100455	-1.1756800860517458	7.319027578969642	1.2107344831359035e-4	2.7225281669084625e-4
ENSMUSG00000026104	-1.0537174444064714	8.115795437654576	1.262767562147375e-4	2.8344621886058045e-4
ENSMUSG00000026301	-5.141877823416386	3.8146394618590134	1.3367925099002975e-4	2.995273056942378e-4
ENSMUSG00000039349	1.4002159322037613	8.304593312122583	1.348633259550074e-4	3.0164270591716074e-4
ENSMUSG00000026248	0.8894968156487877	8.61275959698824	1.4045143545104871e-4	3.135834002876878e-4
ENSMUSG00000079445	-5.507962521163927	4.034777793542314	1.4169637684034663e-4	3.1580203136226186e-4
ENSMUSG00000026279	0.895527560101952	8.27774981993718	1.4710193599942373e-4	3.2726926292261173e-4
ENSMUSG00000026029	1.7157146011286784	6.155238530878032	1.4941696201256808e-4	3.3183236969928985e-4
ENSMUSG00000039239	1.161735718425029	8.586091196518707	1.4971283255040208e-4	3.319030520561824e-4
ENSMUSG00000103280	-3.110982107103029	4.11275507217262	1.6725181217863447e-4	3.70132971669971e-4
ENSMUSG00000033257	-0.8519391093943595	9.439298478396077	1.7124019664191097e-4	3.782933693829211e-4
ENSMUSG00000101337	-5.001417889869481	3.7361020777384444	1.7594515009296678e-4	3.8800535731027937e-4
ENSMUSG00000026596	-0.8352702486618436	10.017064652005297	1.7753104752336722e-4	3.9081703456545115e-4
ENSMUSG00000046836	-0.884634286073148	9.37487125820692	1.8714788090314495e-4	4.1126728373296013e-4
ENSMUSG00000026222	1.422694904517697	6.6936725725224155	1.9214453674523517e-4	4.2151079003274104e-4
ENSMUSG00000091318	-3.267125655308365	4.208442858822811	1.935082928495692e-4	4.237629339928719e-4
ENSMUSG00000102317	-5.075220048038997	3.7765953301705224	2.080680242816831e-4	4.5485479395143593e-4
ENSMUSG00000097251	-2.1042822590006987	5.686370854727385	2.095967400030898e-4	4.574012190692428e-4
ENSMUSG00000070524	-5.268797951584289	3.8911587612793066	2.1057055829349754e-4	4.5872996841408385e-4
ENSMUSG00000103636	-4.832572414124947	3.6501909315656724	2.1462111012836695e-4	4.667452170092686e-4
ENSMUSG00000052423	-1.059536019608469	8.344423439016209	2.1526314047950974e-4	4.6733293192183727e-4
ENSMUSG00000042772	-0.6692182166404478	10.903249643780159	2.1934202382107077e-4	4.753671102466999e-4
ENSMUSG00000026199	-1.147635683276575	8.782415147874714	2.3115631496923214e-4	5.001092735220737e-4
ENSMUSG00000100515	-4.831417955569606	3.649265038891187	2.3166356607495168e-4	5.003455370381688e-4
ENSMUSG00000103046	-1.9406437550920765	5.167941688116688	2.344172428601935e-4	5.054244841771238e-4
ENSMUSG00000102676	4.641175804014105	4.2876797539356	2.377422205144569e-4	5.117157040867677e-4
ENSMUSG00000026339	-0.9067148095716661	9.210345735010119	2.4301790973412808e-4	5.221769445056393e-4
ENSMUSG00000093436	-3.5478293364164974	3.9022846229948267	2.47008211638792e-4	5.296255746636545e-4
ENSMUSG00000048495	-1.4133635231587272	6.414266668005352	2.4732713788986883e-4	5.296255746636545e-4
ENSMUSG00000026249	-0.7505636119320965	10.841533715314629	2.5620459889615115e-4	5.477026884565681e-4
ENSMUSG00000009907	-0.9099473990565218	9.455130502601584	2.835191905287773e-4	6.050655729960494e-4
ENSMUSG00000050229	-0.9236348087286514	8.49440464070864	2.867941863136091e-4	6.110174444003502e-4
ENSMUSG00000087236	4.450314359413935	4.126990025317838	2.9368112197866345e-4	6.24631421873401e-4
ENSMUSG00000026535	3.983285132492495	5.099779923618265	2.993255457041468e-4	6.355611671454604e-4
ENSMUSG00000100334	-4.8222844288548155	3.644921683713159	3.145216592122389e-4	6.667010550249313e-4
ENSMUSG00000026584	-1.0070404140515308	8.452031040459433	3.304260234924784e-4	6.992348678956993e-4
ENSMUSG00000103867	-3.563623601498518	3.8998703772688006	3.3577688124563005e-4	7.093639323121966e-4
ENSMUSG00000055184	-2.2606329464552144	4.730122551716394	3.4796558885841775e-4	7.33880444958106e-4
ENSMUSG00000073535	4.29072700729887	4.524316871280302	3.502271436784677e-4	7.374129306596883e-4
ENSMUSG00000097649	-3.3468570192025004	4.265621390569722	3.8970220103495747e-4	8.191566332791664e-4
ENSMUSG00000023150	0.7701858119351184	11.818204291639809	4.1493585983631636e-4	8.707418627950746e-4
ENSMUSG00000026353	0.7289221750185487	10.742723963082748	4.2902344729907495e-4	8.988041220915621e-4
ENSMUSG00000026227	-2.7581034101103854	5.6131412486051495	4.375100402537133e-4	9.150584369366349e-4
ENSMUSG00000026333	-1.0780954651130181	6.730895853604282	4.492758990494368e-4	9.381059885467476e-4
ENSMUSG00000102605	-4.979452319334667	3.7300955386945867	4.6729966189235187e-4	9.741221807606739e-4
ENSMUSG00000026546	-3.011562177816746	4.0427758141691905	4.856326703147067e-4	0.0010106626930224938
ENSMUSG00000037461	-0.9324547021241602	8.377301401072156	5.057781814842577e-4	0.0010508482216953915
ENSMUSG00000047793	-0.9830763072485497	8.986044109745452	5.159800171499232e-4	0.001070275382108009
ENSMUSG00000040713	0.732179761197829	10.609925565349181	5.181117077495462e-4	0.001072926551303426
ENSMUSG00000040865	-0.8216698573926077	9.964080403429609	5.237020184519096e-4	0.001082719469069162
ENSMUSG00000053963	-2.6194806254346528	8.093369391066965	5.277715987956576e-4	0.001089341378794978
ENSMUSG00000056220	-1.531833977123764	5.992977412096868	5.583923453711469e-4	0.0011506543903795601
ENSMUSG00000104507	-3.85946645762498	4.078523063469863	5.950208876879315e-4	0.0012241264416100327
ENSMUSG00000038702	-1.1491471416206505	6.926913447460032	6.38939300836532e-4	0.0013123312110318965
ENSMUSG00000026566	-1.4061613174483427	8.496700154519067	6.451357045335855e-4	0.0013228965425753946
ENSMUSG00000103272	-4.629783361171883	3.552095007871158	6.556127863662557e-4	0.0013421909974957384
ENSMUSG00000102432	-4.748327402150153	3.607148392082542	6.601366777424549e-4	0.0013492549657272614
ENSMUSG00000006301	0.8365932424216914	10.416795837399109	6.664915971418525e-4	0.001360032366245631
ENSMUSG00000025981	-0.9689986996142418	7.781076666321142	6.960975542024085e-4	0.001418143639598748
ENSMUSG00000026686	-2.2914635428731978	5.05852218863168	7.027035522417655e-4	0.0014292853805305814
ENSMUSG00000084817	-1.8517291683679338	6.425845960929069	7.190138540732496e-4	0.0014600976002747572
ENSMUSG00000025925	-1.286927024717405	7.386832846946259	7.345783028971143e-4	0.0014892982689381818
ENSMUSG00000026023	-4.634140005082289	3.5555296851038176	7.428411145890363e-4	0.0015036252512695954
ENSMUSG00000018196	-0.7530113955297105	9.745069121050896	7.959766354776517e-4	0.0016085894385778267
ENSMUSG00000025967	0.7723087164898202	10.942853510533114	8.070015057267491e-4	0.0016282518341870366
ENSMUSG00000026520	-0.8402504982567864	8.042878909111405	8.626624502873259e-4	0.0017354186915944896
ENSMUSG00000099784	-4.636806815262917	3.5564709634004013	8.628772332908162e-4	0.0017354186915944896
ENSMUSG00000045005	1.389496420527394	6.379216903634094	9.116578929165777e-4	0.0018305973983963868
ENSMUSG00000025907	0.6103361604615818	11.3136507357164	9.435935692754579e-4	0.0018917019403177841
ENSMUSG00000047539	-0.6877744838369524	9.839308533770657	9.850718549156753e-4	0.0019717122955875857
ENSMUSG00000047361	-1.2362381744214312	6.039953237723758	9.94869075294867e-4	0.001988156482743478
ENSMUSG00000041945	-2.4320935130054453	4.502019107532262	0.0010226856251427552	0.0020405013187372117
ENSMUSG00000051295	-3.3938472774826764	3.8218942397866016	0.0010634894644970484	0.002118551912635166
ENSMUSG00000026051	-2.350145005438289	6.237775965371613	0.0011375959438687461	0.0022625919326629967
ENSMUSG00000103924	-4.627878440659358	3.5523962626825165	0.0012190942236383951	0.002419948401278932
ENSMUSG00000026077	-1.4209193920398278	6.851382370480066	0.0012205626781311397	0.002419948401278932
ENSMUSG00000033684	2.756443992341828	10.96877147942842	0.0012244770386158968	0.0024238860433703656
ENSMUSG00000052331	-1.0100088520724109	7.9479485574379165	0.0012311560215329607	0.0024323843709983897
ENSMUSG00000042215	0.8577267847708362	7.507881170808394	0.0012326402898376883	0.0024323843709983897
ENSMUSG00000026436	0.8746920523056354	9.31607971087884	0.001282447313293372	0.002526702621958885
ENSMUSG00000041859	1.2884365776991729	6.150696634406342	0.0012923573603119437	0.00254224288249157
ENSMUSG00000014980	-0.8586878735137873	7.475087550016997	0.0013283686946278512	0.002608999139292514
ENSMUSG00000096992	-3.242898201334248	3.7341197016565686	0.001354807025927669	0.0026567744642606553
ENSMUSG00000096950	-4.518477589434143	3.502102687208369	0.001369392958864042	0.0026811946250655774
ENSMUSG00000025980	0.6952035676969927	11.409324247306323	0.0014294501435631341	0.002794430529485007
ENSMUSG00000037035	-1.4029403773349975	7.022930312914718	0.0015095863125344502	0.0029465062031922423
ENSMUSG00000026404	0.8575714067809155	7.320013994257041	0.0015339572742525257	0.0029873583066492844
ENSMUSG00000026663	-0.6478935986501626	10.07060403670261	0.0015352692649923927	0.0029873583066492844
ENSMUSG00000085054	-3.333401688351033	3.7877078183990616	0.0015674543301680557	0.0030452706229076444
ENSMUSG00000008475	-0.9573847824803966	8.744489346294765	0.0015720660648673164	0.003049517042497248
ENSMUSG00000026096	0.8084935620046848	8.685201668366359	0.0015918375115306065	0.003083112098603964
ENSMUSG00000087082	-4.524511785306677	3.505387480293526	0.0017364405459995684	0.0033580088712637807
ENSMUSG00000026034	-0.8034485537953512	11.185381341377349	0.001803960023319403	0.0034832223491743307
ENSMUSG00000026032	0.8395766119956911	9.859252141358105	0.0018659008214084488	0.003597296522255246
ENSMUSG00000103400	-1.735043885724516	4.969187534937439	0.0018752402931747909	0.0036075879618265036
ENSMUSG00000073702	0.7428935036530588	10.71572405943317	0.001876978939566057	0.0036075879618265036
ENSMUSG00000089706	-2.76572624967781	4.240211067510675	0.0019682366054204485	0.0037772113175778685
ENSMUSG00000102336	-2.9377655003224694	4.006996074541128	0.0020318605313274607	0.0038933669022539912
ENSMUSG00000104010	-1.9873617912786774	4.547665932113342	0.002108793559777519	0.004034632427154248
ENSMUSG00000026692	3.5515788144846243	3.710528521762051	0.0021516886003514245	0.004110444636233649
ENSMUSG00000036104	-0.6409264016381948	10.570030542011054	0.002163586947726651	0.00412690256948771
ENSMUSG00000101227	4.383139915244402	3.3599689532706463	0.0022473539813720605	0.004280187809976788
ENSMUSG00000099364	3.8293521710168994	3.791794198464204	0.0023845922753977667	0.004534693631127069
ENSMUSG00000103227	-3.0512485171183683	3.6510205971968817	0.0025320918713960666	0.004807914625898573
ENSMUSG00000085965	4.51538210410122	3.40851295259109	0.0025540795034740293	0.004842349827853476
ENSMUSG00000061518	0.7478444586808136	11.398369109205895	0.00256895638060568	0.004863220136176716
ENSMUSG00000063681	-3.795079752221349	4.055620035299949	0.002585547859105731	0.004887268659993841
ENSMUSG00000104245	-1.2949553035523818	5.7660155008804095	0.002593732303133046	0.004895377635192551
ENSMUSG00000000817	-4.398744114377232	3.450495379182172	0.002615211575221106	0.004928517166496147
ENSMUSG00000026174	-0.7148629860990406	8.763330841615058	0.00265853939690388	0.005002670691479307
ENSMUSG00000103320	-2.132990401293781	4.300062027678328	0.0026818922304233093	0.005039071051781913
ENSMUSG00000006014	2.0209177122197404	9.39135679282771	0.00276558467802936	0.005188567075049113
ENSMUSG00000038776	-0.9351619531862198	8.708302316364083	0.0028562598543393687	0.0053506984156551215
ENSMUSG00000025982	-0.6334475735187519	12.242196638343787	0.002870001283463195	0.005368439900763744
ENSMUSG00000026502	0.6682531536546963	9.726726459969917	0.002956207186703603	0.005521474641436001
ENSMUSG00000025915	-0.9384745737931512	8.363820351919772	0.0030401326605146825	0.005668303924250528
ENSMUSG00000003464	0.6128984997612249	10.704092241860941	0.0030439669334653505	0.005668303924250528
ENSMUSG00000097711	2.3899823003016136	3.799072809782025	0.0030483480133598703	0.005668303924250528
ENSMUSG00000091937	4.383629324519976	3.359319221469085	0.0031037762544348516	0.005762846014511977
ENSMUSG00000073676	0.9583283825016762	8.718559206382498	0.0031152493245680435	0.005775617110592966
ENSMUSG00000026073	2.7810620480231636	3.9874411221799555	0.003129591825606613	0.005793662628553038
ENSMUSG00000016181	-0.7419425062415563	8.342627812349185	0.0032449795182894455	0.005998440080132107
ENSMUSG00000041605	-2.5662762330209	4.426501966834291	0.0034060853833838087	0.006287003416906678
ENSMUSG00000026616	-4.406485142705619	3.454035987205529	0.0035068203546498667	0.0064634504190540796
ENSMUSG00000016194	-1.1884785351128173	8.48491918285448	0.0037097811735465687	0.006827518206658912
ENSMUSG00000089838	2.3461216260105346	3.981369157861726	0.0038507672184009876	0.007076629230307078
ENSMUSG00000103427	-4.388025720458127	3.447830538136281	0.003898262457715413	0.007153453882260254
ENSMUSG00000032487	-2.020094055852042	5.165876908504086	0.003946969131558288	0.0072322743416454345
ENSMUSG00000009772	-1.425882490435135	5.682171948047685	0.00411229139894294	0.007509499981732881
ENSMUSG00000052062	1.0615165983092942	6.856205203478252	0.004114731617913367	0.007509499981732881
ENSMUSG00000044816	-2.655505902072227	3.8634128508961596	0.004116674041712638	0.007509499981732881
ENSMUSG00000026094	-0.9361583832559054	8.47465117425455	0.00412215989450731	0.007509499981732881
ENSMUSG00000102659	-4.526557862593221	3.50505013060115	0.004320701881125806	0.00785980067232292
ENSMUSG00000066595	0.813862985613666	9.130241688069491	0.004341590075480254	0.007886385440576127
ENSMUSG00000100929	-4.268654544450572	3.3962941388340533	0.004396915087924182	0.007966396480265028
ENSMUSG00000026226	-4.268650609989691	3.3962941388340533	0.0043983127743070245	0.007966396480265028
ENSMUSG00000102374	-2.5749859525701715	3.828993216651375	0.004476876444830453	0.008094094773246638
ENSMUSG00000079610	-0.7415722784876276	7.521888963794737	0.004481694480652077	0.008094094773246638
ENSMUSG00000026621	3.412608697970544	4.052121416385041	0.004544369815860227	0.008195513426881356
ENSMUSG00000037216	0.9879881461546612	6.580953440680792	0.004581232155416107	0.008250155901659093
ENSMUSG00000097814	-2.837918905605119	3.9856610825885728	0.004735819267873923	0.008516344520339801
ENSMUSG00000056536	-0.8111399965775383	7.920141061090422	0.004790139677143151	0.008601722248812773
ENSMUSG00000016481	0.7266721684596426	8.73605154025466	0.0048464303832961774	0.008690389431959052
ENSMUSG00000101450	-1.4986434345068476	4.900196719312292	0.0048606944697862555	0.008703551208719833
ENSMUSG00000073609	0.9286122972326033	7.14827216569441	0.004902376592733099	0.008753748501811178
ENSMUSG00000054702	-2.1444499549336866	4.118216317154171	0.004902656281046197	0.008753748501811178
ENSMUSG00000026307	-0.7439459127055088	8.21100123772399	0.004919470260580731	0.008771310805035432
ENSMUSG00000001138	-0.8067848827925632	9.932044471703334	0.004948993461222692	0.008811451530817171
ENSMUSG00000104525	-4.267856108750261	3.396699566963853	0.004964316060408979	0.008826230958888383
ENSMUSG00000090222	2.318920723490601	4.1800450543257375	0.0053293093825035835	0.009461782335885599
ENSMUSG00000043230	3.3158938158031233	3.5815670442507903	0.005423595420909109	0.009615598651738715
ENSMUSG00000103098	-4.2770892913578775	3.401459429108965	0.005593810636503255	0.009903408408569847
ENSMUSG00000058267	0.6621735846022004	8.720825393878474	0.005701417767430498	0.010079721706976281
ENSMUSG00000026670	0.6088011444863024	9.600385152792343	0.005746653245022528	0.010145425742968143
ENSMUSG00000097435	-4.2631755848312824	3.3953311197128544	0.005846908746152306	0.010307944311239058
ENSMUSG00000098923	-0.7360275848031251	7.509409097139808	0.006290610903250209	0.011074646926310243
ENSMUSG00000026509	-0.496245737533224	11.046623423710217	0.006543960341245018	0.01150455685167131
ENSMUSG00000005501	-0.7131794226982774	8.915686167833048	0.006604492318872598	0.011594758163160412
ENSMUSG00000026019	-0.6174906081293584	9.008345776653746	0.006879075067059914	0.01205996842300462
ENSMUSG00000042901	-0.6716978512214011	9.003863434848324	0.006909587242240737	0.012096589364201401
ENSMUSG00000006546	-4.126678187384136	3.3441488881552117	0.007925651044646258	0.01385557330484241
ENSMUSG00000103711	-2.415941595612266	4.049698335013802	0.007936366570792788	0.01385557330484241
ENSMUSG00000102250	-4.125809620675697	3.3406372982424744	0.00815809263497591	0.014222916008550236
ENSMUSG00000099843	1.4091007837450544	5.122905221276284	0.008216649492683147	0.01430516400595944
ENSMUSG00000040485	2.2913111506437924	4.160536044741597	0.008383551868954542	0.014560795247007367
ENSMUSG00000007805	2.67352645183782	3.67178584568794	0.008386647381728984	0.014560795247007367
ENSMUSG00000026047	-0.8442902357393269	6.9992704451110335	0.008433504811044903	0.014621952479287508
ENSMUSG00000037432	-1.2482921200618549	5.51116225555412	0.008618374429316933	0.014921896222660307
ENSMUSG00000103382	-1.9798450104524974	4.215801690492481	0.008694257031960102	0.015032573712756323
ENSMUSG00000026385	-0.6734922444935271	10.60490796829634	0.008719111335505516	0.015039949330639263
ENSMUSG00000094410	-1.0146220855671404	6.424392650495719	0.00872245271442802	0.015039949330639263
ENSMUSG00000026172	0.6980552421132059	7.9067912033374865	0.008838925042013945	0.01521990243535826
ENSMUSG00000046330	0.6636742991090965	10.310435591853565	0.008916862499507752	0.015333100084652865
ENSMUSG00000097935	3.0223982077460523	3.470079182112418	0.009080995999053815	0.015594005424604707
ENSMUSG00000085894	-1.2930716545139425	5.317232626087732	0.00914308523765146	0.015679206198810212
ENSMUSG00000026434	-0.57889446978077	10.499141492581435	0.00931863048627158	0.015958472099786614
ENSMUSG00000103746	-4.129739065073956	3.3445601023496514	0.009462780717371073	0.016183286206442774
ENSMUSG00000026479	1.0854656967351899	6.914096191114255	0.009638482539786167	0.016461375750694583
ENSMUSG00000026162	1.10149864422795	5.513444462768769	0.009795501675365942	0.01670684614102441
ENSMUSG00000050122	1.5185252117560102	5.126439664702208	0.010431243312845985	0.017767036374318975
ENSMUSG00000026701	-0.5022277720929492	11.130277478818687	0.010607594016719362	0.01804295761707204
ENSMUSG00000102788	-3.0900577670813894	3.6571109201188774	0.010640337309370548	0.01807419459172808
ENSMUSG00000026192	0.5719112450688466	9.09333057386856	0.010938114062389464	0.018554938429721397
ENSMUSG00000113880	-2.8475610777005596	3.5518004804608023	0.011148185630492576	0.018885807732519095
ENSMUSG00000025902	0.8347765625434637	7.339636328623927	0.011189073237903061	0.018929562664931558
ENSMUSG00000026185	0.8121698826985525	13.110599673686426	0.011337815701677802	0.019155422495979835
ENSMUSG00000053925	-1.9007216010561374	4.653125563401907	0.012571649106703255	0.021211493861914083
ENSMUSG00000092627	-2.5814244942972437	3.8300625813744653	0.013118944866812405	0.022105246243409104
ENSMUSG00000098234	0.9055936123344835	6.590584070189157	0.013253859880858745	0.02230267987983861
ENSMUSG00000060519	0.7337465081361966	7.81302648451956	0.013404605299935573	0.022526188318207237
ENSMUSG00000041406	-1.6580013871706034	4.329463545980202	0.013736135296109515	0.02305249942217578
ENSMUSG00000034066	0.6606898823406299	7.787699799169511	0.01382555972005723	0.02317163809081592
ENSMUSG00000026377	0.609883208784378	8.330304655493961	0.014246992854523351	0.023846165137331364
ENSMUSG00000046856	2.306200117950204	4.159091226786948	0.014375064006056901	0.024028531190975432
ENSMUSG00000007107	2.1109307980283813	4.0730413494307305	0.014695498493207079	0.02453152935718632
ENSMUSG00000026637	1.3245256327653006	5.053912006887145	0.014759910900714837	0.024581348779747204
ENSMUSG00000053461	2.8036702577829526	4.777218044923917	0.01476445372212342	0.024581348779747204
ENSMUSG00000079671	1.9143131131693847	4.0964398857177144	0.014914124841619506	0.02479769170094672
ENSMUSG00000034432	0.4914998270649765	10.514221695625627	0.015085010565947882	0.025048689935794566
ENSMUSG00000013275	-0.6255037318450741	10.55311335292263	0.015127946295719464	0.02508684497852159
ENSMUSG00000039748	-3.9668875743132057	3.2858598940349792	0.01567510093852894	0.025891723889265278
ENSMUSG00000103432	-3.9668662973860855	3.285202532954074	0.01567510093852894	0.025891723889265278
ENSMUSG00000102321	-3.966797418766129	3.283389412458049	0.01567510093852894	0.025891723889265278
ENSMUSG00000102348	-3.787667055297045	3.2265767683849127	0.015799768375094975	0.02606339743765667
ENSMUSG00000104358	-1.83920337139021	4.334456196196085	0.015923630996607156	0.02623329510188099
ENSMUSG00000026177	1.2149642850840916	5.684542554509116	0.0160513783725191	0.026409139547456162
ENSMUSG00000100502	3.0780890855090894	3.4809966842115436	0.016233078505995015	0.02667317605494867
ENSMUSG00000026198	0.7740903271595236	6.630042801273061	0.01675182483176278	0.027489613333584614
ENSMUSG00000026031	0.516300931804934	9.228288681971046	0.01681244343084056	0.02755311785210767
ENSMUSG00000102014	1.9613206637567677	3.806646139151577	0.016870110781654624	0.02761162663091128
ENSMUSG00000101995	-2.7182709894653367	3.5077540615632574	0.01760575672221709	0.028778200519930925
ENSMUSG00000103632	-3.9694405648787523	3.28618336837602	0.017788997249878265	0.02903996044558049
ENSMUSG00000073485	1.4390140875507456	4.973827506096193	0.017924993174710024	0.029224016109741246
ENSMUSG00000100432	-3.9711952827728334	3.2872578319609604	0.017959106034058866	0.029241705032139888
ENSMUSG00000026455	-0.5481026588802902	9.148394270900477	0.018416147105805237	0.029947085267784192
ENSMUSG00000087691	1.6967834341824513	4.273079200187629	0.018640237050496535	0.0302723229618529
ENSMUSG00000026567	-2.719668443284128	3.504687012402807	0.018784924747599446	0.030467936009977423
ENSMUSG00000026240	-0.5692291314560383	8.055295727330213	0.019296007630547868	0.03125654844278179
ENSMUSG00000085526	-2.310195530345859	4.027094137667293	0.01985736951004485	0.032124470365671016
ENSMUSG00000041878	-1.7982364524597434	3.9400214210103184	0.02050219007710193	0.03312500376210427
ENSMUSG00000039210	-0.5600369142058097	8.797935835037686	0.020858597262567495	0.033657582489149344
ENSMUSG00000102548	-2.6993982786683266	3.5025027606773924	0.02129028745405137	0.034310117089413554
ENSMUSG00000050565	0.4771577829888243	10.24638436602391	0.02159633900124582	0.03475876840533418
ENSMUSG00000026245	0.4868857829517605	9.819676371887503	0.022564617099427538	0.03627074641173966
ENSMUSG00000048234	-0.8010069844748565	7.933035690012417	0.022861979262435793	0.036701798126285816
ENSMUSG00000049515	2.128148745175596	4.089810624474925	0.023181901970839053	0.03716792190987843
ENSMUSG00000097347	-0.8619189735896478	6.547439321384252	0.023272531208708636	0.03726569647050542
ENSMUSG00000046062	-0.5880017903225232	9.83136051278761	0.02353628005243204	0.037640081457897046
ENSMUSG00000026708	-1.1934221558950149	5.103305125150815	0.024858804031781315	0.039704595512006495
ENSMUSG00000086350	-0.8463595895961809	6.304086333100506	0.02518948591522584	0.04015784595279936
ENSMUSG00000103443	-2.592256907392554	3.4552883539067483	0.025206476099251147	0.04015784595279936
ENSMUSG00000099835	2.7256458285044767	3.3620184665167105	0.02666071607627899	0.04242091152896543
ENSMUSG00000062580	0.46555236114968096	10.595349722103693	0.027047725823616718	0.042982289962435166
ENSMUSG00000026068	2.7381545506894804	3.3677610322650513	0.02727376951757179	0.043286778135843106
ENSMUSG00000100009	2.4396208305950533	3.5756066270947877	0.02733333936904656	0.04332661738573963
ENSMUSG00000101799	-2.5977792270906286	3.456381905656315	0.03026131242809009	0.04790739259711491
ENSMUSG00000062963	0.525282321149548	9.50386105292167	0.0309133137865328	0.04887803198700846
ENSMUSG00000100794	3.8312171314457886	3.1727379618440357	0.031321550945947574	0.049213986923820126
ENSMUSG00000061584	-3.7873717338833153	3.225446003862879	0.031321550945947574	0.049213986923820126
ENSMUSG00000089767	-3.7873215180612254	3.2240816922984967	0.031321550945947574	0.049213986923820126
ENSMUSG00000104433	-3.7872849272517413	3.223046045723998	0.031321550945947574	0.049213986923820126
ENSMUSG00000103625	-3.5822330618674783	3.16056112462359	0.031321550945947574	0.049213986923820126
ENSMUSG00000098243	-3.5822777957668075	3.1608940551883533	0.03143324771463184	0.0493278306832612
ENSMUSG00000003458	-0.46437369806405693	9.892627662547051	0.0322563228493596	0.050556356386091045
ENSMUSG00000026209	0.45878801390937	9.27924495260683	0.032381809907321236	0.050689831947076956
ENSMUSG00000104027	-2.6046111296480126	3.4523019094834315	0.032475238861843246	0.05077285478773254
ENSMUSG00000049881	-0.7256492688407254	6.813592761234809	0.032777505145569055	0.051181768904323355
ENSMUSG00000037447	0.6524203631531955	8.191440987621798	0.033905396869745225	0.05287727526708405
ENSMUSG00000097113	-2.075322478784232	4.132498685529745	0.03423595233179296	0.05332663207071097
ENSMUSG00000026239	-0.48470625728553457	8.667960754525893	0.03483003632592342	0.0541848461159477
ENSMUSG00000001674	0.504774397052822	7.994866085662922	0.035130901461482095	0.05452732301465274
ENSMUSG00000026150	-0.3864566193200477	11.073387792504256	0.03513693845812945	0.05452732301465274
ENSMUSG00000060771	-0.6958663428674292	7.655444512484455	0.03518977423286946	0.054538584965242415
ENSMUSG00000026219	0.3662683065725412	12.156681257864943	0.03523097135383997	0.054538584965242415
ENSMUSG00000072258	-0.6379670762976124	7.759549307027892	0.03571025037616887	0.0552125273343718
ENSMUSG00000037434	-0.6678975738799164	8.597498153110546	0.03593564072307936	0.05549275232052918
ENSMUSG00000025779	-1.6946811297055182	4.260210903769483	0.035991943100908225	0.05550887047106067
ENSMUSG00000056268	0.45545758037175904	9.234139869176131	0.0360343980146265	0.05550887047106067
ENSMUSG00000026638	1.5370191429578435	5.32322433864922	0.0395330503320239	0.06082379959284461
